user_id,recency_days,sessions_7d,watch_minutes_7d,avg_watch_ratio_7d,avg_completion_rate_7d,sessions_14d,watch_minutes_14d,avg_watch_ratio_14d,avg_completion_rate_14d,sessions_30d,watch_minutes_30d,avg_watch_ratio_30d,avg_completion_rate_30d,dow_entropy_30d,weekend_share_30d,gap_mean_days_30d,gap_std_days_30d,genre_share_Action,genre_share_Adventure,genre_share_Animation,genre_share_Biography,genre_share_Comedy,genre_share_Fantasy,genre_share_History,genre_share_Romance,genre_share_Sci-Fi,genre_share_War,genre_share_other,device_share_Desktop,device_share_Laptop,device_share_Mobile,device_share_Smart TV,device_share_Tablet,device_share_sum_top,sessions_in_horizon,churn,horizon_days,cutoff_date,feature_window_days
user_03479,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,92.4,1.0382022471910113,0.53,0.6931471805599453,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.0,1.0,0.0,1,30,2025-12-01,30
user_02161,5,2.0,153.8,0.4871388725778039,0.9105,2.0,153.8,0.4871388725778039,0.9105,2,153.8,0.4871388725778039,0.9105,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,0.0,0.0,1.0,1.0,0,30,2025-12-01,30
user_01643,2,1.0,38.5,0.6637931034482759,0.327,1.0,38.5,0.6637931034482759,0.327,1,38.5,0.6637931034482759,0.327,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,30,2025-12-01,30
user_08689,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,61.3,0.4574626865671641,0.6779999999999999,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,30,2025-12-01,30
user_06023,1,1.0,16.2,0.1572815533980582,0.288,2.0,26.2,0.16792649098474333,0.4455,2,26.2,0.16792649098474333,0.4455,0.6931471805599453,0.5,9.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,30,2025-12-01,30
user_06307,13,0.0,0.0,0.0,0.0,1.0,28.6,0.2576576576576577,0.561,2,76.80000000000001,1.0557519057519058,0.467,0.6931471805599453,0.0,15.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,1.0,0.0,1,30,2025-12-01,30
user_04414,8,0.0,0.0,0.0,0.0,1.0,9.3,0.0808695652173913,0.907,1,9.3,0.0808695652173913,0.907,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,30,2025-12-01,30
user_07662,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,78.9,2.1324324324324326,0.259,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0,30,2025-12-01,30
user_07117,12,0.0,0.0,0.0,0.0,1.0,113.2,1.6171428571428572,0.181,2,172.3,1.3557936507936508,0.1105,0.6931471805599453,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,0.0,0.0,1.0,0.0,1,30,2025-12-01,30
user_08888,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,51.3,0.5576086956521739,0.6779999999999999,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,30,2025-12-01,30
user_03927,8,0.0,0.0,0.0,0.0,1.0,2.7,0.023076923076923,0.552,1,2.7,0.023076923076923,0.552,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0,30,2025-12-01,30
user_07375,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,25.6,0.1610062893081761,0.555,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,30,2025-12-01,30
user_01967,1,1.0,85.8,0.6172661870503597,0.465,1.0,85.8,0.6172661870503597,0.465,2,138.1,0.5650056425447877,0.723,0.6931471805599453,0.5,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.5,0.0,1.0,0.0,1,30,2025-12-01,30
user_02251,8,0.0,0.0,0.0,0.0,2.0,111.0,0.6998065764023211,0.786,2,111.0,0.6998065764023211,0.786,0.6931471805599453,0.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.5,1.0,0.0,1,30,2025-12-01,30
user_03865,13,0.0,0.0,0.0,0.0,1.0,130.0,1.4942528735632183,0.6459999999999999,1,130.0,1.4942528735632183,0.6459999999999999,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,30,2025-12-01,30
user_08869,4,1.0,28.1,0.2676190476190476,0.102,1.0,28.1,0.2676190476190476,0.102,1,28.1,0.2676190476190476,0.102,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,30,2025-12-01,30
user_02804,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,55.6,0.1333333333333333,0.039,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,30,2025-12-01,30
user_07848,9,0.0,0.0,0.0,0.0,1.0,76.6,0.8063157894736841,0.372,1,76.6,0.8063157894736841,0.372,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,30,2025-12-01,30
user_01012,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,46.6,1.3705882352941177,0.07,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,30,2025-12-01,30
user_01701,6,1.0,34.2,1.2214285714285715,0.908,1.0,34.2,1.2214285714285715,0.908,2,50.800000000000004,0.8548319327731093,0.8535,0.6931471805599453,0.5,23.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,30,2025-12-01,30
user_08919,3,1.0,41.7,0.4436170212765958,0.84,1.0,41.7,0.4436170212765958,0.84,2,146.5,0.6071026282853567,0.6779999999999999,0.6931471805599453,0.0,17.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,0.0,1.0,1.0,0,30,2025-12-01,30
user_08059,8,0.0,0.0,0.0,0.0,1.0,110.0,2.972972972972973,0.0,1,110.0,2.972972972972973,0.0,-0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,30,2025-12-01,30
user_03710,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,618.5,0.0,0.099,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,30,2025-12-01,30
user_02911,10,0.0,0.0,0.0,0.0,2.0,279.0,1.3611940298507463,0.3405,2,279.0,1.3611940298507463,0.3405,-0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.5,0.0,1.0,0.0,1,30,2025-12-01,30
user_00672,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,111.6,1.690909090909091,0.461,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0,30,2025-12-01,30
user_03208,13,0.0,0.0,0.0,0.0,1.0,38.5,0.875,0.13,2,82.7,1.7375,0.13,0.6931471805599453,0.5,2.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,30,2025-12-01,30
user_07718,7,0.0,0.0,0.0,0.0,1.0,73.3,0.771578947368421,0.2269999999999999,1,73.3,0.771578947368421,0.2269999999999999,-0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,30,2025-12-01,30
user_06845,11,0.0,0.0,0.0,0.0,1.0,163.1,2.1746666666666665,0.742,2,945.5,2.1746666666666665,0.6425,0.6931471805599453,0.5,18.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,1.0,0.0,1,30,2025-12-01,30
user_08694,11,0.0,0.0,0.0,0.0,1.0,20.9,0.0458333333333333,0.966,1,20.9,0.0458333333333333,0.966,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,30,2025-12-01,30
user_08718,3,1.0,9.6,0.208695652173913,0.0,1.0,9.6,0.208695652173913,0.0,1,9.6,0.208695652173913,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,30,2025-12-01,30
user_06287,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,30.6,0.1900621118012422,0.511,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,30,2025-12-01,30
user_02245,3,2.0,49.199999999999996,0.21572327044025155,0.22549999999999995,2.0,49.199999999999996,0.21572327044025155,0.22549999999999995,3,120.7,0.35106189043842856,0.2373333333333333,1.0986122886681096,0.0,12.5,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,1,30,2025-12-01,30
user_03346,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,54.5,0.9396551724137931,0.96,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0,30,2025-12-01,30
user_02719,5,1.0,0.0,0.0,0.812,1.0,0.0,0.0,0.812,1,0.0,0.0,0.812,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,30,2025-12-01,30
user_07200,5,1.0,0.0,0.0,0.7509999999999999,1.0,0.0,0.0,0.7509999999999999,3,150.7,0.5206896551724138,0.733,1.0986122886681096,0.0,7.5,5.5,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333333333333337,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,1.0,0.0,1,30,2025-12-01,30
user_09901,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.096,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,30,2025-12-01,30
user_08903,5,1.0,71.5,0.7606382978723404,0.389,1.0,71.5,0.7606382978723404,0.389,1,71.5,0.7606382978723404,0.389,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,30,2025-12-01,30
user_02583,3,1.0,73.6,1.168253968253968,0.096,1.0,73.6,1.168253968253968,0.096,1,73.6,1.168253968253968,0.096,-0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0,30,2025-12-01,30
user_00501,12,0.0,0.0,0.0,0.0,1.0,21.9,0.228125,0.465,1,21.9,0.228125,0.465,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0,30,2025-12-01,30
user_04754,10,0.0,0.0,0.0,0.0,1.0,50.7,1.877777777777778,0.38,1,50.7,1.877777777777778,0.38,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,30,2025-12-01,30
user_03822,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,119.0,0.7828947368421053,0.508,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,30,2025-12-01,30
user_00452,3,1.0,19.8,0.1434782608695652,0.858,1.0,19.8,0.1434782608695652,0.858,1,19.8,0.1434782608695652,0.858,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,30,2025-12-01,30
user_03066,7,0.0,0.0,0.0,0.0,2.0,460.09999999999997,1.7537037037037038,0.24149999999999994,2,460.09999999999997,1.7537037037037038,0.24149999999999994,0.6931471805599453,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.5,1.0,0.0,1,30,2025-12-01,30
user_06692,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.066,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,30,2025-12-01,30
user_06490,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,24.9,0.3661764705882352,0.0289999999999999,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,30,2025-12-01,30
user_08894,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,34.5,0.2593984962406015,0.306,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,30,2025-12-01,30
user_08758,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,58.9,0.7011904761904761,0.655,-0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,1.0,0.0,1,30,2025-12-01,30
user_05644,8,0.0,0.0,0.0,0.0,2.0,88.5,0.5401175213675213,0.6915,2,88.5,0.5401175213675213,0.6915,0.6931471805599453,0.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,0.0,0.0,0.0,1.0,1.0,0,30,2025-12-01,30
user_07282,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,30.4,0.2512396694214875,0.089,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,30,2025-12-01,30
user_00441,11,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.915,2,24.5,0.5697674418604651,0.9275,0.6931471805599453,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.5,0.0,1.0,1.0,0,30,2025-12-01,30
user_02304,5,1.0,65.7,2.1193548387096777,0.5820000000000001,1.0,65.7,2.1193548387096777,0.5820000000000001,1,65.7,2.1193548387096777,0.5820000000000001,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,30,2025-12-01,30
user_03422,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,30.4,0.3662650602409638,0.211,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,30,2025-12-01,30
user_06104,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,17.6,0.1430894308943089,0.146,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0,30,2025-12-01,30
user_08445,1,1.0,10.1,0.2244444444444444,0.0,1.0,10.1,0.2244444444444444,0.0,1,10.1,0.2244444444444444,0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,30,2025-12-01,30
user_04720,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,40.0,0.5,0.677,-0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0,30,2025-12-01,30
user_00705,11,0.0,0.0,0.0,0.0,1.0,75.1,1.472549019607843,0.0,1,75.1,1.472549019607843,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0,30,2025-12-01,30
user_00475,13,0.0,0.0,0.0,0.0,1.0,40.1,0.2948529411764706,0.364,2,81.6,0.1838299793601651,0.27,0.6931471805599453,0.5,16.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,0.0,1.0,0.0,1,30,2025-12-01,30
user_04854,6,1.0,32.0,0.0546075085324232,0.972,1.0,32.0,0.0546075085324232,0.972,1,32.0,0.0546075085324232,0.972,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,30,2025-12-01,30
user_03792,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,84.2,0.5888111888111889,0.7859999999999999,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,30,2025-12-01,30
user_02058,5,1.0,22.7,0.2063636363636363,0.0,1.0,22.7,0.2063636363636363,0.0,1,22.7,0.2063636363636363,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,30,2025-12-01,30
user_08516,13,0.0,0.0,0.0,0.0,1.0,219.1,1.8107438016528925,0.1669999999999999,1,219.1,1.8107438016528925,0.1669999999999999,-0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,30,2025-12-01,30
user_04941,2,1.0,4.3,0.042156862745098,0.372,1.0,4.3,0.042156862745098,0.372,1,4.3,0.042156862745098,0.372,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,30,2025-12-01,30
user_02612,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,50.2,0.4442477876106195,0.7090000000000001,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,30,2025-12-01,30
user_08354,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,45.8,0.0,0.433,-0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,30,2025-12-01,30
user_09038,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,117.5,1.7537313432835822,0.307,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,30,2025-12-01,30
user_05602,2,1.0,0.0,0.0,0.315,1.0,0.0,0.0,0.315,1,0.0,0.0,0.315,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,30,2025-12-01,30
user_02948,12,0.0,0.0,0.0,0.0,1.0,46.8,0.4543689320388349,0.3229999999999999,2,46.8,0.4543689320388349,0.4434999999999999,0.6931471805599453,0.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.5,1.0,1.0,0,30,2025-12-01,30
user_06239,10,0.0,0.0,0.0,0.0,1.0,19.7,0.2984848484848484,0.758,2,86.2,0.4487919737919738,0.7485,0.6931471805599453,0.0,9.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.0,1.0,1.0,0,30,2025-12-01,30
user_03783,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,87.0,1.5095959595959596,0.7175,0.6931471805599453,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.5,0.0,0.0,1.0,0.0,1,30,2025-12-01,30
user_06300,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,15.7,0.9235294117647058,0.86,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0,30,2025-12-01,30
user_02680,0,1.0,86.4,1.464406779661017,0.0279999999999999,1.0,86.4,1.464406779661017,0.0279999999999999,1,86.4,1.464406779661017,0.0279999999999999,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,30,2025-12-01,30
user_02445,12,0.0,0.0,0.0,0.0,1.0,29.6,0.2487394957983193,0.357,2,29.6,0.2487394957983193,0.4995,-0.0,0.0,7.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,30,2025-12-01,30
user_02658,2,1.0,61.3,2.189285714285714,0.59,1.0,61.3,2.189285714285714,0.59,1,61.3,2.189285714285714,0.59,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,30,2025-12-01,30
user_08780,11,0.0,0.0,0.0,0.0,1.0,24.6,0.2320754716981132,0.905,1,24.6,0.2320754716981132,0.905,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,30,2025-12-01,30
user_07533,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,69.5,0.36903153153153156,0.748,0.6931471805599453,0.0,3.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,1.0,0.0,1,30,2025-12-01,30
user_06612,11,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.89,1,0.0,0.0,0.89,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0,30,2025-12-01,30
user_02142,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,11.3,0.1107843137254902,0.938,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,30,2025-12-01,30
user_04716,4,1.0,53.6,0.1414248021108179,0.017,1.0,53.6,0.1414248021108179,0.017,3,102.9,0.28620410070360597,0.367,1.0986122886681096,0.3333333333333333,10.0,9.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.33333333333333337,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,1.0,0.0,1,30,2025-12-01,30
user_01631,2,1.0,79.5,0.7227272727272728,0.0,1.0,79.5,0.7227272727272728,0.0,2,128.4,0.8226843910806176,0.41,-0.0,1.0,14.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,30,2025-12-01,30
user_05678,12,0.0,0.0,0.0,0.0,1.0,44.6,0.3255474452554744,0.428,2,183.1,0.3255474452554744,0.267,0.6931471805599453,0.5,3.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,30,2025-12-01,30
user_09251,8,0.0,0.0,0.0,0.0,1.0,28.1,0.281,0.1,2,185.29999999999998,1.0439482758620688,0.0625,0.6931471805599453,0.5,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,0.0,0.0,0.0,1.0,0.0,1,30,2025-12-01,30
