user_id,sessions_30d,watch_minutes_30d,avg_watch_ratio_30d,median_watch_ratio_30d,avg_completion_rate_30d,unique_title_30d,unique_genre_30d,last_watch_in_feat,recency_days,genre_entropy_30d,sessions_in_horizon,churn
user_02740,1,125.5,0.7795031055900621,0.7795031055900621,0.933,1,1,2025-12-16,1,-0.0,0.0,1
user_02745,1,50.2,0.880701754385965,0.880701754385965,0.831,1,1,2025-12-08,9,-0.0,0.0,1
user_02750,2,48.3,0.37418879056047194,0.37418879056047194,0.874,2,2,2025-12-03,14,0.6931471805599453,0.0,1
user_02753,1,68.2,0.6959183673469388,0.6959183673469388,0.447,1,1,2025-11-19,28,-0.0,1.0,0
user_02754,1,19.3,0.1349650349650349,0.1349650349650349,0.6990000000000001,1,1,2025-12-14,3,-0.0,0.0,1
user_02756,1,0.0,0.0,0.0,0.437,1,1,2025-12-07,10,-0.0,0.0,1
user_02758,1,0.0,0.0,0.0,0.588,1,1,2025-12-08,9,-0.0,0.0,1
user_02760,1,36.6,0.5545454545454546,0.5545454545454546,0.98,1,1,2025-11-28,19,-0.0,0.0,1
user_02769,1,39.7,0.2561290322580645,0.2561290322580645,0.026,1,1,2025-11-21,26,-0.0,0.0,1
user_02771,1,0.0,0.0,0.0,0.452,1,1,2025-11-21,26,-0.0,0.0,1
user_02772,1,0.0,0.0,0.0,0.4539999999999999,1,1,2025-11-30,17,-0.0,0.0,1
user_02775,1,225.4,0.0,0.0,0.85,1,1,2025-11-21,26,-0.0,0.0,1
user_02776,2,96.5,0.6877916666666666,0.6877916666666666,0.526,2,2,2025-12-07,10,0.6931471805599453,1.0,0
user_02779,3,83.2,0.4135377358490566,0.4135377358490566,0.494,3,3,2025-12-07,10,1.0986122886681096,0.0,1
user_02780,1,110.1,1.2655172413793103,1.2655172413793103,0.996,1,1,2025-11-20,27,-0.0,0.0,1
user_02782,1,116.5,1.2393617021276595,1.2393617021276595,0.946,1,1,2025-12-13,4,-0.0,0.0,1
user_02788,1,214.9,1.3515723270440252,1.3515723270440252,0.428,1,1,2025-11-28,19,-0.0,0.0,1
user_02799,1,12.9,0.1023809523809523,0.1023809523809523,0.35,1,1,2025-12-14,3,-0.0,0.0,1
user_02800,1,0.0,0.0,0.0,0.768,1,1,2025-11-30,17,-0.0,0.0,1
user_02802,1,23.7,0.1634482758620689,0.1634482758620689,0.087,1,1,2025-11-24,23,-0.0,0.0,1
user_02807,1,105.0,2.625,2.625,0.605,1,1,2025-12-09,8,-0.0,0.0,1
user_02812,1,0.0,0.0,0.0,0.374,1,1,2025-11-26,21,-0.0,1.0,0
user_02819,1,44.6,0.5792207792207792,0.5792207792207792,0.3879999999999999,1,1,2025-12-02,15,-0.0,0.0,1
user_02820,1,6.3,0.0913043478260869,0.0913043478260869,0.7040000000000001,1,1,2025-12-08,9,-0.0,1.0,0
user_02821,1,87.1,1.0369047619047618,1.0369047619047618,0.162,1,1,2025-11-27,20,-0.0,0.0,1
user_02822,1,20.7,0.390566037735849,0.390566037735849,0.7,1,1,2025-12-12,5,-0.0,0.0,1
user_02826,1,52.8,1.8857142857142857,1.8857142857142857,0.762,1,1,2025-12-06,11,-0.0,0.0,1
user_02827,1,130.2,1.7835616438356163,1.7835616438356163,0.278,1,1,2025-11-22,25,-0.0,0.0,1
user_02832,1,120.4,2.3607843137254902,2.3607843137254902,0.324,1,1,2025-12-07,10,-0.0,0.0,1
user_02836,1,25.2,0.289655172413793,0.289655172413793,0.0,1,1,2025-12-05,12,-0.0,0.0,1
user_02840,2,37.7,0.5712121212121213,0.5712121212121213,0.114,2,2,2025-12-14,3,0.6931471805599453,0.0,1
user_02845,1,89.7,0.8462264150943396,0.8462264150943396,0.867,1,1,2025-11-20,27,-0.0,0.0,1
user_02850,1,23.8,0.4958333333333333,0.4958333333333333,0.47,1,1,2025-12-04,13,-0.0,0.0,1
user_02851,1,0.0,0.0,0.0,0.78,1,1,2025-12-12,5,-0.0,0.0,1
user_02854,1,0.0,0.0,0.0,0.5920000000000001,1,1,2025-11-26,21,-0.0,0.0,1
user_02860,2,122.8,0.5496481205497599,0.5496481205497599,0.5085,2,2,2025-12-04,13,0.6931471805599453,0.0,1
user_02861,1,29.5,0.2418032786885245,0.2418032786885245,0.0,1,1,2025-12-01,16,-0.0,2.0,0
user_02862,1,20.5,0.1990291262135922,0.1990291262135922,0.942,1,1,2025-12-14,3,-0.0,0.0,1
user_02866,1,21.2,0.53,0.53,0.583,1,1,2025-12-15,2,-0.0,0.0,1
user_02867,1,117.5,1.0585585585585586,1.0585585585585586,0.642,1,1,2025-12-17,0,-0.0,0.0,1
user_02868,1,132.1,0.9435714285714284,0.9435714285714284,0.304,1,1,2025-11-27,20,-0.0,0.0,1
user_02869,1,62.0,0.5254237288135594,0.5254237288135594,0.8,1,1,2025-11-20,27,-0.0,0.0,1
user_02871,1,51.5,0.4327731092436975,0.4327731092436975,0.0,1,1,2025-12-08,9,-0.0,0.0,1
user_02876,2,214.8,1.5892,1.5892,0.7785,2,2,2025-12-16,1,0.6931471805599453,0.0,1
user_02878,1,20.6,0.2239130434782608,0.2239130434782608,0.181,1,1,2025-11-23,24,-0.0,0.0,1
user_02880,1,52.0,1.368421052631579,1.368421052631579,0.0,1,1,2025-12-17,0,-0.0,0.0,1
user_02886,1,36.4,0.263768115942029,0.263768115942029,0.361,1,1,2025-11-20,27,-0.0,0.0,1
user_02889,1,73.6,0.575,0.575,0.135,1,1,2025-11-19,28,-0.0,0.0,1
user_02891,1,13.0,0.2280701754385964,0.2280701754385964,0.7979999999999999,1,1,2025-11-20,27,-0.0,0.0,1
user_02893,1,59.8,2.214814814814815,2.214814814814815,0.932,1,1,2025-11-20,27,-0.0,0.0,1
user_02894,1,0.0,0.0,0.0,0.037,1,1,2025-12-12,5,-0.0,0.0,1
user_02895,1,68.3,1.219642857142857,1.219642857142857,0.982,1,1,2025-12-05,12,-0.0,0.0,1
user_02896,2,164.6,2.286111111111111,2.286111111111111,0.72,2,1,2025-12-09,8,-0.0,0.0,1
user_02897,1,20.0,0.2,0.2,0.1689999999999999,1,1,2025-12-06,11,-0.0,0.0,1
user_02898,2,156.4,0.7510948905109489,0.7510948905109489,0.6595,2,2,2025-12-10,7,0.6931471805599453,0.0,1
user_02903,2,162.2,1.4929880079946702,1.4929880079946702,0.7085,2,2,2025-11-27,20,0.6931471805599453,1.0,0
user_02909,1,94.0,0.5662650602409639,0.5662650602409639,0.95,1,1,2025-11-20,27,-0.0,0.0,1
user_02911,2,279.0,1.3611940298507463,1.3611940298507463,0.3405,2,2,2025-11-21,26,0.6931471805599453,0.0,1
user_02913,1,37.3,0.5567164179104477,0.5567164179104477,0.862,1,1,2025-12-08,9,-0.0,0.0,1
user_02915,2,54.8,1.522222222222222,1.522222222222222,0.521,2,2,2025-12-13,4,0.6931471805599453,0.0,1
user_02916,1,137.0,1.9295774647887325,1.9295774647887325,0.04,1,1,2025-12-09,8,-0.0,0.0,1
user_02922,1,42.9,0.680952380952381,0.680952380952381,0.561,1,1,2025-12-02,15,-0.0,1.0,0
user_02925,1,12.9,0.0948529411764705,0.0948529411764705,0.442,1,1,2025-11-25,22,-0.0,0.0,1
user_02926,2,48.0,0.5853658536585366,0.5853658536585366,0.3365,2,2,2025-12-02,15,0.6931471805599453,1.0,0
user_02927,1,123.7,0.0,0.0,0.0,1,1,2025-11-30,17,-0.0,0.0,1
user_02930,1,0.0,0.0,0.0,0.0,1,1,2025-11-24,23,-0.0,0.0,1
user_02931,1,0.0,0.0,0.0,0.1,1,1,2025-11-20,27,-0.0,0.0,1
user_02932,1,16.9,0.1536363636363636,0.1536363636363636,0.88,1,1,2025-12-09,8,-0.0,0.0,1
user_02934,1,171.3,1.8031578947368423,1.8031578947368423,0.0,1,1,2025-11-24,23,-0.0,1.0,0
user_02935,1,155.5,0.0,0.0,0.916,1,1,2025-11-24,23,-0.0,1.0,0
user_02936,1,91.6,0.0,0.0,0.03,1,1,2025-12-02,15,-0.0,0.0,1
user_02938,1,39.3,0.5310810810810811,0.5310810810810811,0.045,1,1,2025-12-02,15,-0.0,0.0,1
user_02939,1,728.9,0.0,0.0,0.647,1,1,2025-12-05,12,-0.0,0.0,1
user_02941,1,110.1,1.112121212121212,1.112121212121212,0.042,1,1,2025-12-07,10,-0.0,1.0,0
user_02944,1,0.0,0.0,0.0,0.3829999999999999,1,1,2025-12-03,14,-0.0,0.0,1
user_02946,2,56.2,0.7915492957746479,0.7915492957746479,0.30399999999999994,2,2,2025-11-23,24,0.6931471805599453,1.0,0
user_02948,1,46.8,0.4543689320388349,0.4543689320388349,0.3229999999999999,1,1,2025-11-19,28,-0.0,1.0,0
user_02951,1,81.5,0.8402061855670103,0.8402061855670103,0.902,1,1,2025-12-11,6,-0.0,0.0,1
user_02956,1,20.9,0.5225,0.5225,0.055,1,1,2025-11-25,22,-0.0,0.0,1
user_02957,1,0.0,0.0,0.0,0.049,1,1,2025-12-13,4,-0.0,0.0,1
user_02963,2,198.9,1.052145465611686,1.052145465611686,0.904,2,2,2025-12-14,3,0.6931471805599453,0.0,1
user_02964,1,104.6,0.7579710144927536,0.7579710144927536,0.564,1,1,2025-11-19,28,-0.0,0.0,1
user_02977,1,37.8,0.3566037735849056,0.3566037735849056,0.705,1,1,2025-12-07,10,-0.0,0.0,1
user_02979,1,132.2,2.5921568627450977,2.5921568627450977,0.001,1,1,2025-11-23,24,-0.0,1.0,0
user_02982,2,214.3,1.2218805903398926,1.2218805903398926,0.919,2,2,2025-12-11,6,0.6931471805599453,0.0,1
user_02984,1,21.9,0.2147058823529411,0.2147058823529411,0.812,1,1,2025-12-07,10,-0.0,0.0,1
user_02985,2,240.8,1.0748047625144028,1.0748047625144028,0.7945,2,2,2025-12-15,2,0.6931471805599453,0.0,1
user_02988,1,35.2,0.0,0.0,0.303,1,1,2025-11-20,27,-0.0,0.0,1
user_02990,1,21.0,0.1615384615384615,0.1615384615384615,0.0,1,1,2025-12-06,11,-0.0,0.0,1
user_02995,1,0.0,0.0,0.0,0.513,1,1,2025-12-02,15,-0.0,0.0,1
user_03003,1,40.9,0.5381578947368421,0.5381578947368421,0.715,1,1,2025-12-12,5,-0.0,0.0,1
user_03005,1,70.9,0.7623655913978495,0.7623655913978495,0.091,1,1,2025-12-16,1,-0.0,0.0,1
user_03006,1,7.7,0.0706422018348623,0.0706422018348623,0.6659999999999999,1,1,2025-12-13,4,-0.0,0.0,1
user_03008,1,0.0,0.0,0.0,0.991,1,1,2025-12-13,4,-0.0,1.0,0
user_03009,1,44.0,1.1,1.1,0.875,1,1,2025-12-17,0,-0.0,1.0,0
user_03010,1,45.8,1.9083333333333332,1.9083333333333332,0.716,1,1,2025-11-24,23,-0.0,1.0,0
user_03013,1,0.0,0.0,0.0,0.959,1,1,2025-11-30,17,-0.0,0.0,1
user_03016,1,17.0,0.3269230769230769,0.3269230769230769,0.527,1,1,2025-11-19,28,-0.0,0.0,1
user_03018,1,0.0,0.0,0.0,0.97,1,1,2025-12-01,16,-0.0,0.0,1
user_03021,1,30.0,0.4918032786885246,0.4918032786885246,0.497,1,1,2025-12-01,16,-0.0,0.0,1
user_03023,1,39.1,0.6306451612903226,0.6306451612903226,0.147,1,1,2025-12-14,3,-0.0,0.0,1
user_03026,1,7.1,0.1203389830508474,0.1203389830508474,0.1889999999999999,1,1,2025-11-26,21,-0.0,0.0,1
user_03030,1,84.9,0.7194915254237289,0.7194915254237289,0.946,1,1,2025-12-16,1,-0.0,0.0,1
user_03038,3,200.0,1.3159914938862307,1.3973684210526316,0.7210000000000001,3,3,2025-12-15,2,1.0986122886681096,0.0,1
user_03042,1,69.3,0.825,0.825,0.179,1,1,2025-11-25,22,-0.0,0.0,1
user_03045,1,135.8,1.9126760563380285,1.9126760563380285,0.964,1,1,2025-12-17,0,-0.0,0.0,1
user_03046,1,65.3,2.332142857142857,2.332142857142857,0.903,1,1,2025-12-11,6,-0.0,0.0,1
user_03050,1,24.2,0.3408450704225352,0.3408450704225352,0.955,1,1,2025-11-23,24,-0.0,0.0,1
user_03054,1,11.0,0.1,0.1,0.727,1,1,2025-12-01,16,-0.0,0.0,1
user_03056,1,20.0,0.15625,0.15625,0.5760000000000001,1,1,2025-11-21,26,-0.0,1.0,0
user_03063,2,117.4,0.5250683829444891,0.5250683829444891,0.2965,2,2,2025-12-07,10,0.6931471805599453,0.0,1
user_03066,2,460.09999999999997,1.7537037037037038,1.7537037037037038,0.24149999999999994,2,2,2025-11-24,23,0.6931471805599453,0.0,1
user_03067,1,71.9,0.6596330275229358,0.6596330275229358,0.951,1,1,2025-11-19,28,-0.0,1.0,0
user_03068,1,32.2,0.28,0.28,0.0,1,1,2025-11-25,22,-0.0,1.0,0
user_03069,1,68.6,0.6533333333333333,0.6533333333333333,0.87,1,1,2025-11-21,26,-0.0,0.0,1
user_03070,1,141.7,1.5402173913043478,1.5402173913043478,0.785,1,1,2025-11-24,23,-0.0,2.0,0
user_03083,1,38.8,0.4041666666666666,0.4041666666666666,0.128,1,1,2025-12-07,10,-0.0,1.0,0
user_03084,1,27.9,0.0534482758620689,0.0534482758620689,0.504,1,1,2025-12-12,5,-0.0,0.0,1
user_03087,1,12.1,0.1163461538461538,0.1163461538461538,0.653,1,1,2025-12-09,8,-0.0,0.0,1
user_03088,1,27.7,0.3220930232558139,0.3220930232558139,0.521,1,1,2025-12-12,5,-0.0,0.0,1
user_03089,1,40.5,1.2272727272727273,1.2272727272727273,0.214,1,1,2025-12-02,15,-0.0,1.0,0
user_03092,1,68.7,1.1262295081967213,1.1262295081967213,0.1119999999999999,1,1,2025-12-09,8,-0.0,0.0,1
user_03093,1,0.0,0.0,0.0,0.091,1,1,2025-12-12,5,-0.0,1.0,0
user_03095,1,100.8,2.24,2.24,0.493,1,1,2025-12-16,1,-0.0,0.0,1
user_03097,2,84.5,0.5172176759410803,0.5172176759410803,0.182,2,2,2025-12-15,2,0.6931471805599453,0.0,1
user_03098,1,66.1,1.836111111111111,1.836111111111111,0.026,1,1,2025-11-30,17,-0.0,1.0,0
user_03099,2,93.7,0.84125,0.84125,0.7935000000000001,2,2,2025-11-28,19,0.6931471805599453,0.0,1
user_03102,1,44.0,0.4536082474226804,0.4536082474226804,0.441,1,1,2025-12-14,3,-0.0,1.0,0
user_03112,1,183.4,2.037777777777778,2.037777777777778,0.213,1,1,2025-12-11,6,-0.0,0.0,1
user_03117,2,77.3,0.503927203065134,0.503927203065134,0.1855,2,2,2025-12-03,14,0.6931471805599453,0.0,1
user_03123,1,0.0,0.0,0.0,0.0409999999999999,1,1,2025-11-18,29,-0.0,0.0,1
user_03124,1,107.3,1.950909090909091,1.950909090909091,0.618,1,1,2025-11-19,28,-0.0,0.0,1
user_03126,1,74.8,0.7957446808510638,0.7957446808510638,0.983,1,1,2025-12-15,2,-0.0,0.0,1
user_03129,1,19.2,0.3555555555555555,0.3555555555555555,0.773,1,1,2025-12-04,13,-0.0,0.0,1
user_03135,1,8.6,0.096629213483146,0.096629213483146,0.218,1,1,2025-12-02,15,-0.0,0.0,1
user_03141,1,72.4,1.6837209302325582,1.6837209302325582,0.363,1,1,2025-11-20,27,-0.0,0.0,1
user_03142,1,28.3,0.5549019607843138,0.5549019607843138,0.612,1,1,2025-12-15,2,-0.0,2.0,0
user_03146,1,117.1,1.9196721311475409,1.9196721311475409,0.002,1,1,2025-12-05,12,-0.0,0.0,1
user_03147,1,11.7,0.0704819277108433,0.0704819277108433,0.09,1,1,2025-11-27,20,-0.0,0.0,1
user_03154,1,27.6,0.213953488372093,0.213953488372093,0.934,1,1,2025-12-13,4,-0.0,0.0,1
user_03162,1,70.5,0.125222024866785,0.125222024866785,0.58,1,1,2025-11-27,20,-0.0,0.0,1
user_03163,3,309.1,0.8195441254651782,0.7606060606060606,0.11566666666666665,3,3,2025-12-16,1,1.0986122886681096,0.0,1
user_03164,2,169.4,1.7784188034188035,1.7784188034188035,0.305,2,2,2025-12-13,4,0.6931471805599453,1.0,0
user_03169,1,129.1,0.0,0.0,0.326,1,1,2025-12-07,10,-0.0,0.0,1
user_03175,2,36.3,0.25366004962779154,0.25366004962779154,0.45949999999999996,2,2,2025-12-02,15,0.6931471805599453,1.0,0
user_03177,1,22.0,0.1437908496732026,0.1437908496732026,0.87,1,1,2025-12-15,2,-0.0,1.0,0
user_03181,3,280.8,0.8808665008291874,0.8808665008291874,0.283,3,3,2025-12-03,14,1.0986122886681096,0.0,1
user_03183,2,95.9,1.5794642857142858,1.5794642857142858,0.782,2,2,2025-12-16,1,0.6931471805599453,0.0,1
user_03184,1,51.8,0.4841121495327102,0.4841121495327102,0.105,1,1,2025-12-09,8,-0.0,0.0,1
user_03185,2,123.9,1.1320588235294118,1.1320588235294118,0.5505,2,1,2025-12-04,13,-0.0,0.0,1
user_03186,1,155.0,1.2015503875968991,1.2015503875968991,0.643,1,1,2025-12-04,13,-0.0,0.0,1
user_03188,2,6.7,0.082716049382716,0.082716049382716,0.1065,2,2,2025-12-11,6,0.6931471805599453,0.0,1
user_03193,1,151.0,2.9038461538461537,2.9038461538461537,0.243,1,1,2025-11-25,22,-0.0,0.0,1
user_03194,1,26.2,0.2701030927835051,0.2701030927835051,0.481,1,1,2025-11-26,21,-0.0,0.0,1
user_03196,1,13.2,0.1245283018867924,0.1245283018867924,0.071,1,1,2025-11-23,24,-0.0,0.0,1
user_03198,1,67.7,0.8907894736842106,0.8907894736842106,0.1989999999999999,1,1,2025-11-22,25,-0.0,0.0,1
user_03199,3,879.8,1.887231228188675,2.1422492401215805,0.7115,3,2,2025-12-17,0,0.6365141682948128,1.0,0
user_03204,1,47.7,0.4297297297297298,0.4297297297297298,0.33,1,1,2025-12-14,3,-0.0,0.0,1
user_03205,1,39.7,2.335294117647059,2.335294117647059,0.115,1,1,2025-11-26,21,-0.0,2.0,0
user_03208,1,38.5,0.875,0.875,0.13,1,1,2025-11-18,29,-0.0,0.0,1
user_03209,1,50.0,0.0,0.0,0.3879999999999999,1,1,2025-11-30,17,-0.0,0.0,1
user_03210,1,27.6,0.1957446808510638,0.1957446808510638,0.103,1,1,2025-12-02,15,-0.0,0.0,1
user_03213,1,13.9,0.1597701149425287,0.1597701149425287,0.715,1,1,2025-11-25,22,-0.0,1.0,0
user_03215,1,59.2,2.1142857142857143,2.1142857142857143,0.423,1,1,2025-11-26,21,-0.0,0.0,1
user_03218,1,175.7,2.3743243243243244,2.3743243243243244,0.0,1,1,2025-12-09,8,-0.0,1.0,0
user_03229,1,50.7,0.4023809523809524,0.4023809523809524,0.508,1,1,2025-11-27,20,-0.0,0.0,1
user_03230,1,94.7,0.8688073394495414,0.8688073394495414,0.471,1,1,2025-11-18,29,-0.0,0.0,1
user_03233,1,154.0,1.0547945205479452,1.0547945205479452,0.4379999999999999,1,1,2025-12-08,9,-0.0,0.0,1
user_03241,1,0.0,0.0,0.0,0.965,1,1,2025-12-06,11,-0.0,0.0,1
user_03248,1,23.9,0.5829268292682926,0.5829268292682926,0.902,1,1,2025-12-12,5,-0.0,2.0,0
user_03249,1,68.6,0.5863247863247862,0.5863247863247862,0.6970000000000001,1,1,2025-12-06,11,-0.0,0.0,1
user_03260,1,64.2,0.4196078431372549,0.4196078431372549,0.653,1,1,2025-11-24,23,-0.0,0.0,1
user_03266,1,56.6,0.0,0.0,0.967,1,1,2025-11-20,27,-0.0,0.0,1
user_03268,1,94.2,1.162962962962963,1.162962962962963,0.733,1,1,2025-12-16,1,-0.0,0.0,1
user_03274,1,52.2,1.16,1.16,0.601,1,1,2025-11-29,18,-0.0,0.0,1
user_03275,1,121.1,1.1757281553398058,1.1757281553398058,0.929,1,1,2025-11-18,29,-0.0,0.0,1
user_03276,2,12.7,0.3735294117647059,0.3735294117647059,0.594,2,2,2025-12-01,16,0.6931471805599453,0.0,1
user_03277,2,107.5,0.5064312554195973,0.5064312554195973,0.674,2,2,2025-12-13,4,0.6931471805599453,0.0,1
user_03280,1,49.0,0.4757281553398058,0.4757281553398058,0.988,1,1,2025-11-19,28,-0.0,0.0,1
user_03282,1,131.8,1.532558139534884,1.532558139534884,0.107,1,1,2025-11-26,21,-0.0,1.0,0
user_03284,1,11.8,0.1735294117647059,0.1735294117647059,0.865,1,1,2025-12-15,2,-0.0,0.0,1
user_03286,1,36.7,1.0194444444444446,1.0194444444444446,0.615,1,1,2025-12-06,11,-0.0,1.0,0
user_03288,1,145.8,1.4727272727272729,1.4727272727272729,0.405,1,1,2025-12-17,0,-0.0,0.0,1
user_03290,1,31.2,0.8210526315789474,0.8210526315789474,0.305,1,1,2025-12-01,16,-0.0,0.0,1
user_03297,1,312.1,0.6844298245614036,0.6844298245614036,0.8909999999999999,1,1,2025-11-22,25,-0.0,1.0,0
user_03300,1,100.4,0.0,0.0,0.0,1,1,2025-12-11,6,-0.0,0.0,1
user_03303,1,49.5,0.5755813953488372,0.5755813953488372,0.425,1,1,2025-11-18,29,-0.0,0.0,1
user_03308,1,6.7,0.0475177304964539,0.0475177304964539,0.002,1,1,2025-11-29,18,-0.0,0.0,1
user_03312,1,96.1,0.2920972644376899,0.2920972644376899,0.773,1,1,2025-12-13,4,-0.0,0.0,1
user_03315,2,136.6,0.4960688216892596,0.4960688216892596,0.43749999999999994,2,2,2025-12-17,0,0.6931471805599453,0.0,1
user_03318,1,0.0,0.0,0.0,0.49,1,1,2025-11-30,17,-0.0,1.0,0
user_03327,1,13.6,0.0918918918918918,0.0918918918918918,0.311,1,1,2025-12-16,1,-0.0,0.0,1
user_03328,1,45.0,1.5,1.5,0.272,1,1,2025-12-10,7,-0.0,0.0,1
user_03333,1,34.8,0.3741935483870967,0.3741935483870967,0.942,1,1,2025-12-11,6,-0.0,0.0,1
user_03335,1,0.0,0.0,0.0,0.226,1,1,2025-12-13,4,-0.0,0.0,1
user_03337,1,34.7,0.2798387096774193,0.2798387096774193,0.0,1,1,2025-11-24,23,-0.0,1.0,0
user_03338,2,94.6,0.8678899082568807,0.8678899082568807,0.437,2,2,2025-11-20,27,0.6931471805599453,0.0,1
user_03342,1,82.1,0.667479674796748,0.667479674796748,0.4429999999999999,1,1,2025-12-16,1,-0.0,0.0,1
user_03343,1,147.0,0.0,0.0,0.165,1,1,2025-12-12,5,-0.0,0.0,1
user_03344,1,45.5,2.5277777777777777,2.5277777777777777,0.241,1,1,2025-11-23,24,-0.0,0.0,1
user_03345,1,96.7,2.148888888888889,2.148888888888889,0.479,1,1,2025-11-20,27,-0.0,0.0,1
user_03349,1,52.6,0.4109375,0.4109375,0.381,1,1,2025-12-17,0,-0.0,0.0,1
user_03350,1,27.7,0.5226415094339623,0.5226415094339623,0.826,1,1,2025-12-15,2,-0.0,0.0,1
user_03358,1,0.0,0.0,0.0,0.107,1,1,2025-11-26,21,-0.0,0.0,1
user_03360,1,136.1,1.8391891891891892,1.8391891891891892,0.8,1,1,2025-11-27,20,-0.0,2.0,0
user_03361,1,42.3,0.5222222222222221,0.5222222222222221,0.223,1,1,2025-12-16,1,-0.0,0.0,1
user_03365,1,161.0,1.5333333333333334,1.5333333333333334,0.5529999999999999,1,1,2025-11-28,19,-0.0,0.0,1
user_03368,1,30.9,0.3358695652173913,0.3358695652173913,0.644,1,1,2025-12-10,7,-0.0,0.0,1
user_03369,2,72.2,0.35544641120404585,0.35544641120404585,0.211,2,2,2025-11-30,17,0.6931471805599453,0.0,1
user_03371,1,90.1,2.9064516129032256,2.9064516129032256,0.236,1,1,2025-12-04,13,-0.0,0.0,1
user_03372,2,31.5,0.5650630011454754,0.5650630011454754,0.598,2,2,2025-12-04,13,0.6931471805599453,0.0,1
user_03376,1,196.0,2.8405797101449277,2.8405797101449277,0.139,1,1,2025-12-02,15,-0.0,0.0,1
user_03378,2,117.1,1.4353786342123054,1.4353786342123054,0.327,2,2,2025-12-06,11,0.6931471805599453,0.0,1
user_03381,1,44.5,0.7807017543859649,0.7807017543859649,0.284,1,1,2025-11-30,17,-0.0,0.0,1
user_03385,2,74.3,0.4016216216216216,0.4016216216216216,0.1655,2,2,2025-11-28,19,0.6931471805599453,1.0,0
user_03390,1,15.4,0.2655172413793104,0.2655172413793104,0.5329999999999999,1,1,2025-11-24,23,-0.0,0.0,1
user_03394,1,46.9,0.4263636363636363,0.4263636363636363,0.427,1,1,2025-11-20,27,-0.0,0.0,1
user_03397,1,116.4,1.003448275862069,1.003448275862069,0.698,1,1,2025-12-01,16,-0.0,0.0,1
user_03401,1,212.1,0.0,0.0,0.6659999999999999,1,1,2025-11-20,27,-0.0,0.0,1
user_03406,1,50.6,0.640506329113924,0.640506329113924,0.983,1,1,2025-12-07,10,-0.0,0.0,1
user_03409,1,737.4,0.0,0.0,0.478,1,1,2025-12-16,1,-0.0,1.0,0
user_03411,1,76.0,1.4339622641509433,1.4339622641509433,0.8809999999999999,1,1,2025-12-12,5,-0.0,0.0,1
user_03415,1,0.0,0.0,0.0,0.877,1,1,2025-11-25,22,-0.0,0.0,1
user_03417,1,90.1,0.9688172043010752,0.9688172043010752,0.0,1,1,2025-12-17,0,-0.0,0.0,1
user_03418,1,39.9,0.341025641025641,0.341025641025641,0.645,1,1,2025-11-21,26,-0.0,0.0,1
user_03421,1,37.2,0.6098360655737706,0.6098360655737706,0.799,1,1,2025-12-10,7,-0.0,0.0,1
user_03423,1,72.1,2.5749999999999997,2.5749999999999997,0.7859999999999999,1,1,2025-11-18,29,-0.0,0.0,1
user_03424,1,119.9,0.0,0.0,0.575,1,1,2025-11-18,29,-0.0,0.0,1
user_03425,3,35.0,0.10333584621183564,0.10333584621183564,0.5415,3,3,2025-12-15,2,1.0986122886681096,1.0,0
user_03428,1,117.6,1.7552238805970148,1.7552238805970148,0.1969999999999999,1,1,2025-11-30,17,-0.0,0.0,1
user_03431,1,21.5,0.180672268907563,0.180672268907563,0.513,1,1,2025-12-08,9,-0.0,0.0,1
user_03433,1,57.7,1.088679245283019,1.088679245283019,0.242,1,1,2025-11-20,27,-0.0,1.0,0
user_03434,1,8.3,0.0182017543859649,0.0182017543859649,0.294,1,1,2025-12-16,1,-0.0,0.0,1
user_03436,1,77.6,0.6576271186440678,0.6576271186440678,0.32,1,1,2025-11-24,23,-0.0,0.0,1
user_03438,3,27.6,0.2646677740863787,0.2646677740863787,0.7093333333333334,3,3,2025-12-16,1,1.0986122886681096,0.0,1
user_03439,1,61.9,0.4154362416107382,0.4154362416107382,0.0,1,1,2025-12-13,4,-0.0,0.0,1
user_03441,2,65.2,1.143859649122807,1.143859649122807,0.004,2,2,2025-12-16,1,0.6931471805599453,0.0,1
user_03443,3,95.6,0.6147080561714707,0.6147080561714707,0.308,3,3,2025-12-17,0,1.0986122886681096,0.0,1
user_03451,1,37.9,0.8613636363636363,0.8613636363636363,0.952,1,1,2025-12-16,1,-0.0,0.0,1
user_03454,1,39.1,0.2833333333333333,0.2833333333333333,0.087,1,1,2025-12-10,7,-0.0,0.0,1
user_03457,2,96.5,0.5577586206896552,0.5577586206896552,0.316,2,2,2025-12-04,13,0.6931471805599453,0.0,1
user_03459,1,90.6,2.4486486486486485,2.4486486486486485,0.325,1,1,2025-11-18,29,-0.0,0.0,1
user_03460,1,0.0,0.0,0.0,0.0,1,1,2025-11-26,21,-0.0,0.0,1
user_03461,1,53.7,0.5316831683168317,0.5316831683168317,0.455,1,1,2025-11-27,20,-0.0,0.0,1
user_03464,1,51.7,1.1488888888888888,1.1488888888888888,0.0,1,1,2025-12-16,1,-0.0,0.0,1
user_03465,1,86.9,1.524561403508772,1.524561403508772,0.964,1,1,2025-12-07,10,-0.0,0.0,1
user_03466,1,44.7,0.298,0.298,0.995,1,1,2025-12-09,8,-0.0,0.0,1
user_03474,1,102.0,2.2666666666666666,2.2666666666666666,0.35,1,1,2025-11-24,23,-0.0,2.0,0
